0,133,255
0,134,255
0,135,255
0,136,255
0,137,255
0,138,255
0,139,255
0,140,255
0,141,255
0,142,255
0,143,255
0,144,255
0,145,255
0,146,255
0,147,255
0,148,255
0,149,255
0,150,255
0,151,255
0,152,255
0,153,255
0,154,255
0,155,255
0,156,255
0,157,255
0,158,255
0,159,255
0,160,255
0,161,255
0,162,255
0,163,255
0,164,255
0,165,255
0,166,255
0,167,255
0,168,255
0,169,255
0,170,255
0,171,255
0,172,255
0,173,255
0,174,255
0,175,255
0,176,255
0,177,255
0,179,255
0,180,255
0,181,255
0,182,255
0,183,255
0,184,255
0,185,255
0,186,255
0,187,255
0,188,255
0,189,255
0,190,255
0,191,255
0,192,255
0,193,255
0,194,255
0,195,255
0,196,255
0,197,255
0,198,255
0,199,255
0,200,255
0,201,255
0,202,255
0,203,255
0,204,255
0,205,255
0,206,255
0,207,255
0,208,255
0,209,255
0,210,255
0,211,255
0,212,255
0,213,255
0,214,255
0,215,255
0,216,255
0,217,255
0,218,255
0,219,255
0,220,255
0,221,255
0,222,255
0,223,255
0,224,255
0,225,255
0,226,255
0,227,255
0,228,255
0,230,255
0,231,255
0,232,255
0,233,255
0,234,255
0,235,255
0,236,255
0,237,255
0,238,255
0,239,255
0,240,255
0,241,255
0,242,255
0,243,255
0,244,255
0,245,255
0,246,255
0,247,255
0,248,255
0,249,255
0,250,255
0,251,255
0,252,255
0,253,255
0,254,255
0,255,255
1,255,254
2,255,253
3,255,252
4,255,251
5,255,250
6,255,249
7,255,248
8,255,247
9,255,246
10,255,245
11,255,244
12,255,243
13,255,242
14,255,241
15,255,240
16,255,239
17,255,238
18,255,237
19,255,236
20,255,235
21,255,234
22,255,233
23,255,232
24,255,231
26,255,230
27,255,228
28,255,227
29,255,226
30,255,225
31,255,224
32,255,223
33,255,222
34,255,221
35,255,220
36,255,219
37,255,218
38,255,217
39,255,216
40,255,215
41,255,214
42,255,213
43,255,212
44,255,211
45,255,210
46,255,209
47,255,208
48,255,207
49,255,206
50,255,205
51,255,204
52,255,203
53,255,202
54,255,201
55,255,200
56,255,199
57,255,198
58,255,197
59,255,196
60,255,195
61,255,194
62,255,193
63,255,192
64,255,191
65,255,190
66,255,189
67,255,188
68,255,187
69,255,186
70,255,185
71,255,184
72,255,183
73,255,182
74,255,181
75,255,180
77,255,179
78,255,177
79,255,176
80,255,175
81,255,174
82,255,173
83,255,172
84,255,171
85,255,170
86,255,169
87,255,168
88,255,167
89,255,166
90,255,165
91,255,164
92,255,163
93,255,162
94,255,161
95,255,160
96,255,159
97,255,158
98,255,157
99,255,156
100,255,155
101,255,154
102,255,153
103,255,152
104,255,151
105,255,150
106,255,149
107,255,148
108,255,147
109,255,146
110,255,145
111,255,144
112,255,143
113,255,142
114,255,141
115,255,140
116,255,139
117,255,138
118,255,137
119,255,136
120,255,135
121,255,134
122,255,133
123,255,132
124,255,131
125,255,130
126,255,129
128,255,128
129,255,126
130,255,125
131,255,124
132,255,123
133,255,122
134,255,121
135,255,120
136,255,119
137,255,118
138,255,117
139,255,116
140,255,115
141,255,114
142,255,113
143,255,112
144,255,111
145,255,110
146,255,109
147,255,108
148,255,107
149,255,106
150,255,105
151,255,104
152,255,103
153,255,102
154,255,101
155,255,100
156,255,99
157,255,98
158,255,97
159,255,96
160,255,95
161,255,94
162,255,93
163,255,92
164,255,91
165,255,90
166,255,89
167,255,88
168,255,87
169,255,86
170,255,85
171,255,84
172,255,83
173,255,82
174,255,81
175,255,80
176,255,79
177,255,78
179,255,77
180,255,75
181,255,74
182,255,73
183,255,72
184,255,71
185,255,70
186,255,69
187,255,68
188,255,67
189,255,66
190,255,65
191,255,64
192,255,63
193,255,62
194,255,61
195,255,60
196,255,59
197,255,58
198,255,57
199,255,56
200,255,55
201,255,54
202,255,53
203,255,52
204,255,51
205,255,50
206,255,49
207,255,48
208,255,47
209,255,46
210,255,45
211,255,44
212,255,43
213,255,42
214,255,41
215,255,40
216,255,39
217,255,38
218,255,37
219,255,36
220,255,35
221,255,34
222,255,33
223,255,32
224,255,31
225,255,30
226,255,29
227,255,28
228,255,27
230,255,26
231,255,24
232,255,23
233,255,22
234,255,21
235,255,20
236,255,19
237,255,18
238,255,17
239,255,16
240,255,15
241,255,14
242,255,13
243,255,12
244,255,11
245,255,10
246,255,9
247,255,8
248,255,7
249,255,6
250,255,5
251,255,4
252,255,3
253,255,2
254,255,1
255,255,0
255,254,0
255,253,0
255,252,0
255,251,0
255,250,0
255,249,0
255,248,0
255,247,0
255,246,0
255,245,0
255,244,0
255,243,0
255,242,0
255,241,0
255,240,0
255,239,0
255,238,0
255,237,0
255,236,0
255,235,0
255,234,0
255,233,0
255,232,0
255,231,0
255,230,0
255,228,0
255,227,0
255,226,0
255,225,0
255,224,0
255,223,0
255,222,0
255,221,0
255,220,0
255,219,0
255,218,0
255,217,0
255,216,0
255,215,0
255,214,0
255,213,0
255,212,0
255,211,0
255,210,0
255,209,0
255,208,0
255,207,0
255,206,0
255,205,0
255,204,0
255,203,0
255,202,0
255,201,0
255,200,0
255,199,0
255,198,0
255,197,0
255,196,0
255,195,0
255,194,0
255,193,0
255,192,0
255,191,0
255,190,0
255,189,0
255,188,0
255,187,0
255,186,0
255,185,0
255,184,0
255,183,0
255,182,0
255,181,0
255,180,0
255,179,0
255,177,0
255,176,0
255,175,0
255,174,0
255,173,0
255,172,0
255,171,0
255,170,0
255,169,0
255,168,0
255,167,0
255,166,0
255,165,0
255,164,0
255,163,0
255,162,0
255,161,0
255,160,0
255,159,0
255,158,0
255,157,0
255,156,0
255,155,0
255,154,0
255,153,0
255,152,0
255,151,0
255,150,0
255,149,0
255,148,0
255,147,0
255,146,0
255,145,0
255,144,0
255,143,0
255,142,0
255,141,0
255,140,0
255,139,0
255,138,0
255,137,0
255,136,0
255,135,0
255,134,0
255,133,0
255,132,0
255,131,0
255,130,0
255,129,0
255,128,0
255,126,0
255,125,0
255,124,0
255,123,0
255,122,0
255,121,0
255,120,0
255,119,0
255,118,0
255,117,0
255,116,0
255,115,0
255,114,0
255,113,0
255,112,0
255,111,0
255,110,0
255,109,0
255,108,0
255,107,0
255,106,0
255,105,0
255,104,0
255,103,0
255,102,0
255,101,0
255,100,0
255,99,0
255,98,0
255,97,0
255,96,0
255,95,0
255,94,0
255,93,0
255,92,0
255,91,0
255,90,0
255,89,0
255,88,0
255,87,0
255,86,0
255,85,0
255,84,0
255,83,0
255,82,0
255,81,0
255,80,0
255,79,0
255,78,0
255,77,0
255,75,0
255,74,0
255,73,0
255,72,0
255,71,0
255,70,0
255,69,0
255,68,0
255,67,0
255,66,0
255,65,0
255,64,0
255,63,0
255,62,0
255,61,0
255,60,0
255,59,0
255,58,0
255,57,0
255,56,0
255,55,0
255,54,0
255,53,0
255,52,0
255,51,0
255,50,0
255,49,0
255,48,0
255,47,0
255,46,0
255,45,0
255,44,0
255,43,0
255,42,0
255,41,0
255,40,0
255,39,0
255,38,0
255,37,0
255,36,0
255,35,0
255,34,0
255,33,0
255,32,0
255,31,0
255,30,0
255,29,0
255,28,0
255,27,0
255,26,0
255,24,0
255,23,0
255,22,0
255,21,0
255,20,0
255,19,0
255,18,0
255,17,0
255,16,0
255,15,0
255,14,0
255,13,0
255,12,0
255,11,0
255,10,0
255,9,0
255,8,0
255,7,0
255,6,0
255,5,0
255,4,0
255,3,0
255,2,0
255,1,0
255,0,0
254,0,0
253,0,0
252,0,0
251,0,0
250,0,0
249,0,0
248,0,0
247,0,0
246,0,0
245,0,0
244,0,0
243,0,0
242,0,0
241,0,0
240,0,0
239,0,0
238,0,0
237,0,0
236,0,0
235,0,0
234,0,0
233,0,0
232,0,0
231,0,0
230,0,0
228,0,0
227,0,0
226,0,0
225,0,0
224,0,0
223,0,0
222,0,0
221,0,0
220,0,0
219,0,0
218,0,0
217,0,0
216,0,0
215,0,0
214,0,0
213,0,0
212,0,0
211,0,0
210,0,0
209,0,0
208,0,0
207,0,0
206,0,0
205,0,0
204,0,0
203,0,0
202,0,0
201,0,0
200,0,0
199,0,0
198,0,0
197,0,0
196,0,0
195,0,0
194,0,0
193,0,0
192,0,0
191,0,0
190,0,0
189,0,0
188,0,0
187,0,0
186,0,0
185,0,0
184,0,0
183,0,0
182,0,0
181,0,0
180,0,0
179,0,0
177,0,0
176,0,0
175,0,0
174,0,0
173,0,0
172,0,0
171,0,0
170,0,0
169,0,0
168,0,0
167,0,0
166,0,0
165,0,0
164,0,0
163,0,0
162,0,0
161,0,0
160,0,0
159,0,0
158,0,0
157,0,0
156,0,0
155,0,0
154,0,0
153,0,0
152,0,0
151,0,0
150,0,0
149,0,0
148,0,0
147,0,0
146,0,0
145,0,0
144,0,0
143,0,0
142,0,0
141,0,0
140,0,0
139,0,0
138,0,0
137,0,0
136,0,0
135,0,0
134,0,0
133,0,0
132,0,0
131,0,0
130,0,0
129,0,0
128,0,0
